id,predicted_price
4046500720,512514.03
6145601745,350644.3
5207200195,686458.44
1972201856,529595.94
7212680080,240540.31
7277100510,554282.1
522079022,553540.44
5605000440,710530.3
6632300230,341331.3
8815400165,594897.4
6708200320,484980.78
2426059076,542522.9
3260200200,561658.06
2770601741,509883.8
4338800500,249177.02
9201000320,781024.2
7655900038,308898.75
3625059140,555415.3
4222310010,221386.0
2114700115,298953.53
3291800710,312356.5
9406590010,369905.88
3025059124,2493572.8
7972601250,445297.2
930000470,818614.2
6690500060,472517.53
16000015,202332.55
5693501102,537681.6
8079040490,400644.3
7225000155,315653.16
8819900170,711618.9
7972601270,314344.34
1224069074,777923.9
5126900321,342991.34
3438501860,247141.42
2822069080,425581.06
1656600310,522012.1
3856900507,1240580.6
1626069139,431250.62
2524049257,1022849.0
3904960150,514275.88
7214820610,399592.4
7977201845,554293.56
2428100080,796864.2
2202500135,382764.9
1523550220,596026.5
2313900610,472062.75
4123840050,359214.38
2125059124,1078085.6
1225039067,413357.34
6431500283,453671.22
2473380010,277165.9
5694501195,367133.06
2881700046,340529.97
6837820330,295468.28
2337300370,200997.39
3876540630,221373.31
626059317,336434.94
3374500520,302483.9
7228501903,323251.9
4019300051,415305.88
4232902615,610616.5
3546000090,236751.69
8127700215,703603.56
3438501100,353473.34
1769600066,663331.4
8146100610,569862.06
3052700695,543296.3
7954310210,544705.25
3761700053,1732297.4
1320069179,364447.2
1331900410,732736.3
7303100210,323413.22
2464400285,467235.06
6163901150,346301.25
8955800045,306625.78
2314300200,384135.1
9528104360,381484.12
4177100005,544592.7
8856960260,296772.78
1828001220,595863.9
3066400710,645773.25
624110610,689516.4
4040800260,389023.56
5019500215,445594.12
2481630180,797204.1
7203170190,660648.5
510001280,788356.5
9430110120,700179.06
1565950030,298189.0
9828202255,737499.75
3878900270,389953.97
8091600080,222009.3
1112000035,280252.1
2228900270,263619.3
6648701740,277324.56
1245003740,715618.9
2174503441,627352.1
7708250010,295502.06
6072300110,499034.72
2329800140,247829.94
1494300040,498695.84
3832050130,283070.22
7203100730,812722.94
7199330170,435208.97
7785000220,669396.44
1250201175,388453.3
4054500180,887114.94
7905200061,397954.22
3751604895,196573.42
5220300140,267174.9
3323059027,296828.06
8651611980,831907.4
8673400190,510511.38
1668500100,801358.0
1023059365,491411.6
3308030060,291292.44
4232400860,796421.44
2144800615,233409.9
1568100920,1628901.6
9406510040,484235.6
2923049421,291378.28
1051000040,1468352.6
2077700042,644831.8
9423800030,287884.2
9818700455,560307.94
7133300675,361884.94
4113800550,592602.75
5553300375,1530537.9
2025701530,266578.72
7942601155,459420.12
7524300020,266895.22
2520069100,309806.66
5412300410,209129.83
7504110760,671663.25
2594200350,472959.6
2722059013,230686.1
8078430480,506210.12
1423069162,468986.28
8856001090,169225.3
7000100631,713917.44
4222200280,217477.52
7971300050,573091.5
2009001600,216241.19
6619910140,561800.44
2877100985,476143.6
1196000007,300919.06
1330850130,722772.06
6664900410,260802.42
1231001110,283014.6
9235900030,251161.81
9407101840,308283.16
9523103001,358346.84
2149800278,309032.3
7234601198,600780.7
9476700035,378852.44
9297301065,556264.1
518500700,606186.9
7843500090,312153.97
6056110780,261429.23
2345700260,295954.84
3509600070,230048.4
1431700280,320241.44
1623049174,259850.92
3024089049,308171.94
7853340450,363350.44
7732410360,741218.3
1446800995,327472.6
2946000285,233760.53
425079100,459068.62
3876313040,416240.5
1762600260,1017239.5
1925069121,1110200.6
7443000480,752450.56
7820000015,337560.9
4027701253,468093.5
2826049165,340916.25
5426300060,961926.06
1278000210,182474.6
923000270,324185.12
7657600005,255915.44
3024079057,400578.72
3276180020,278401.9
7304300760,275266.7
3908100020,533786.3
8835400805,557490.5
4051150070,204367.56
3904930530,408396.1
6163900971,342471.84
7942600310,398882.22
4365700330,267455.75
423059207,270462.9
3992700265,337214.78
7177300090,447616.88
2540820010,580814.0
5700002510,869750.75
5201000030,541457.3
7631800015,2757542.2
2922702965,597430.8
1525059198,894763.0
1245003160,634929.5
3810000455,288516.9
7855600080,615254.5
5701500030,960878.6
7504020400,557292.3
1402600570,286254.34
7575610760,246507.88
8731990370,362821.9
5021900090,861140.9
290000075,446882.8
2841500010,458940.06
3955900830,458928.7
7852110140,506195.22
1311400350,232170.84
7773800015,484408.3
4123400320,471804.66
2725069157,837228.4
666000143,700098.06
5101408678,487209.75
6371000026,330656.72
2024059084,715479.2
7283900036,291533.22
8881900230,729824.6
3959400135,349019.12
7696610270,209776.8
1689400150,799600.2
5103900015,428320.44
1441000350,388642.3
5101408735,281227.8
3126059027,1649917.8
2320069014,438722.8
9541600015,565737.75
8682320420,662494.7
1562200090,604166.94
3395070980,424974.22
7349600230,240883.86
522049122,221848.28
869700060,271329.78
811000055,1054667.0
1221059176,433665.25
1523059103,430328.1
2025760210,583914.4
9218400088,332729.22
8682292020,421440.53
2623089135,407201.44
3758900259,1071494.8
524069049,527593.56
3121500150,813492.6
5581400080,772036.44
8087800020,444768.12
4070700290,715249.75
3296000170,606665.8
9238500040,519641.06
2744600040,331808.56
6813600380,587612.2
6140100150,483621.53
2201500555,434932.38
2600110250,569310.0
4337000275,163899.81
1186000150,482515.78
1972201963,455127.97
1105000745,370298.53
2887700560,555098.75
4039700080,549889.7
522049104,253829.2
4202400078,226348.27
7520000695,175882.42
7714000310,390509.8
4319200060,632687.4
8624700015,586482.0
5104520610,285335.34
2354300845,310950.47
3824100291,427254.56
6151800612,265862.6
5454200080,800833.94
6413600290,306754.3
2131200065,305840.56
1459920010,264326.06
50300090,391104.8
2326300090,692700.4
7714000070,390509.8
3630180500,840678.0
1727850340,902871.8
8691430330,920451.5
2310030390,243444.8
5561400610,436223.12
7010701016,486396.53
7883605915,249796.6
1282300995,329811.1
4040700310,456596.4
3353400435,241301.39
2143701015,438319.34
255450020,384348.0
1020069017,318094.75
4038200120,480867.44
9284801100,222136.23
1965200075,618063.5
847100047,519869.9
4038700720,583548.7
6815100085,826748.8
2508000020,310963.06
255520180,632891.0
6822100750,535330.56
869700050,314025.38
1775801405,551851.0
6600400090,206160.64
7202330270,425478.4
1683400165,677901.5
2625069070,959531.0
7625702440,382086.97
3388000640,227669.2
1899400365,301878.78
6899990200,688578.6
5569700020,831353.5
986000045,219536.14
3293700221,283277.56
3764800250,367735.9
2291400566,340751.12
4219401236,1200359.6
4239400840,149707.64
7211400990,148069.33
7696500280,187465.62
7215721070,495059.84
3204850140,361219.28
4322200220,709947.2
2566300100,1007612.7
1944900090,424298.66
6648500390,270208.44
7385300020,717504.75
1704900135,290679.1
2877100655,698535.44
2726079098,677880.94
7625703800,465260.44
318300040,398477.88
7922800190,556243.56
2023049361,159195.08
8946400210,428512.3
6071600450,479908.4
4343800100,370014.78
1443300140,346421.78
1024039001,866199.9
2767704860,585327.94
7234600851,552488.0
644200065,764713.75
7784400035,684472.9
3826000560,217716.97
9272202260,374227.12
263000253,389332.28
3621059043,556503.1
240000130,405755.8
1352300120,210985.67
7849200861,294270.62
2487700130,511414.22
1796100140,219376.08
7234601221,487405.5
8651710190,431319.47
2916200091,575578.25
1232000915,506686.38
1545801970,257235.6
3211200420,326270.0
7686204675,198447.69
3141600210,165995.11
3959401284,474206.12
2113700825,229229.69
3876000710,373357.1
522069022,544575.6
3214200070,342255.44
1221039156,287448.47
259600790,409228.6
785000040,453985.88
8138870470,482412.84
2596300035,293938.88
540100057,1385467.4
3073500045,529141.4
5363200266,406782.06
8682261650,460958.53
3224510080,797813.4
3211270160,378739.3
9269200520,168859.25
293810190,424736.47
4197400043,286409.12
3026079031,323528.62
5332200405,885081.0
2473411210,268426.88
9268200315,518893.03
8123500050,621310.06
3221069091,456251.0
2485000165,572747.2
4058800215,577143.44
1926059039,771301.0
2533300680,848198.9
3343903640,281105.8
5700003705,995305.1
2023049372,352798.03
4058800830,478381.3
3333002302,398838.8
2944500340,279406.38
1982200790,521737.22
8929000270,454867.38
8122101440,257675.03
7525530470,790169.0
9332800020,621920.56
3878900525,211543.33
5420300210,246718.12
9232900165,306200.1
6414100026,378920.8
3013300660,691031.06
7954300120,516110.6
1081200360,299193.16
2877102345,461512.84
2202500255,449296.62
7984400050,200163.56
9558020380,455685.6
7812801850,188781.3
8944460020,356216.03
2306400040,488581.0
8649400410,325600.22
7889602020,240873.7
2041000025,497229.12
871001484,573001.3
2767602141,520692.03
3630180470,693448.7
2769602140,438655.2
2473250280,294334.0
5422560660,510646.7
3756600240,380441.38
8651600160,676956.1
7202300540,745419.25
8961950250,349727.16
3303000130,398103.72
798000062,250965.88
1695900150,665794.1
1604730150,473705.78
4136930310,321180.2
8835401250,1234272.2
8665900328,353278.1
9262800255,223113.75
1853080570,767058.44
5556300114,793917.0
9517200290,439309.1
4037200295,464188.94
7417100123,379819.94
2620069077,204222.9
7922720040,600153.25
558100090,549878.94
257000037,269404.12
3319500385,458017.56
9297301520,304914.12
3580900090,363176.88
1321039076,179115.64
7227801581,279622.25
9407001620,287206.0
2130400150,308190.03
2312400200,249291.81
4046700210,373881.06
1193000480,969384.75
1492800296,532691.6
3013300017,438367.56
3630240140,545371.94
1049010390,326066.34
9320900420,164928.97
4315700060,399237.12
2591010290,321603.1
323089085,589790.8
6600400270,193750.34
2919701105,396672.44
7202360670,780422.8
8927600100,776668.8
3211700045,583275.9
4027701326,435732.9
1601600195,254003.53
7853280350,656035.7
3629970130,720791.9
7203120020,732540.8
9542900190,356627.66
8035350120,549984.9
1238501184,976549.3
251200240,439199.7
8945300200,190259.08
2162000160,1071298.0
5466310060,160233.69
1239400064,919853.25
5205000020,295257.12
1720800305,597583.7
7280300375,574611.06
2095800400,449300.66
7852010950,503508.66
1428001160,561517.25
9528104910,666053.2
8644210470,839621.3
7923300310,507850.78
254000100,570485.6
1931300688,457333.56
7007700030,405140.2
422049178,222072.5
422069067,431572.88
2923049393,327798.78
930000305,411277.5
2461900448,457248.8
2610100020,269867.94
2895550050,226261.06
7701700040,278712.53
2460900020,479796.7
9827700105,461189.0
1005000240,287265.66
7200001254,470431.72
866400040,482580.3
305000170,640650.6
2260800110,915083.9
3442000127,669137.44
5253300437,442174.12
7576700150,896309.44
5469501410,390347.06
5104531120,866914.6
723049434,342108.6
622069006,1158484.6
2517101200,292942.8
8159620160,228201.33
5561300640,398817.5
3317010130,201939.69
4364200250,355883.1
8732300060,560535.2
5603700025,689661.2
3585900190,1113738.1
3996900575,247854.33
8731801260,215047.77
3810000860,246755.94
5700003585,1998257.9
6332000050,460815.03
9286100250,366538.5
9471201110,843612.75
9290800050,524315.2
7300200400,584218.25
526069024,810652.94
1454600156,917457.75
3904980360,494209.1
2626119062,250605.61
8651730290,399765.34
7611200195,666106.7
1919800260,532516.0
6632900354,268792.62
3972900195,329807.34
5151600170,233206.28
7016000440,431729.4
871000435,714116.94
9578060540,457983.66
2332700060,721938.6
766000240,248380.08
4363700200,263377.1
7100000250,352686.9
2781250560,232551.53
2781250100,352419.97
5419800220,241249.86
7147600245,238580.69
2926069083,722404.94
6189200125,745002.3
9542830160,262923.53
5152200020,233085.66
9412900045,407472.53
6600410480,170722.6
6979970080,533251.5
5636010280,267215.97
1732801300,795810.75
5561401530,473610.0
9578500510,327211.22
7304300906,306455.88
1223089077,549136.75
721049207,251467.56
8691330310,797441.2
1523069204,436387.06
3188100105,597520.6
6608500290,391051.6
2891400410,340885.75
7663700551,308567.25
5413200140,245830.88
425069139,567113.2
6713700155,331859.72
2767603505,467016.47
7789000080,247431.81
9211500620,248018.02
3750604417,186247.23
7922800320,608030.8
1471620240,334562.03
2222059052,360672.2
9551200270,948497.56
2767603160,527134.0
9406710060,361850.3
8929000250,325880.2
5538300120,398635.9
2223069120,400648.25
1652500060,1388418.6
8564500240,400284.44
3629700120,551784.1
3943600070,392565.06
4171200025,268606.75
2425049063,3042197.2
9828701650,392159.06
3581000340,339473.6
8100900015,365702.0
2125059161,1202141.6
304000380,202997.9
8146200070,1276665.0
686530170,565759.94
2917200645,449927.94
9547200530,759205.44
2122059199,311095.12
1150000740,640566.5
5706200060,317711.0
9265410010,210359.97
4083800555,448146.16
6152900332,361347.0
2520900301,196310.64
9828200790,494996.0
1657530180,281588.75
7471900045,248108.31
9828200460,404840.84
1775900140,410108.47
6139800430,406265.38
7214400005,448047.66
5332200026,509143.25
9510970300,779301.25
2540830020,423300.1
3392100140,194160.78
1326069191,341763.3
2125059112,958608.8
859000022,290732.62
8854100350,617064.5
121059007,219990.62
7977201707,472830.56
3859900060,2299662.5
8815400735,748775.56
705700530,329431.75
6600780130,327573.3
6378500105,367944.1
8143000310,462197.1
2877102330,619625.0
3526039074,581378.25
2115510300,235323.45
3024059014,1615462.9
2141330360,552208.7
546000400,443831.66
2071500011,390582.03
7972000240,204356.6
7016200460,414797.25
6204200180,424425.34
1552100135,1135854.6
88000173,457980.6
2581900235,649177.56
9211500560,244868.22
621069218,416908.22
1321970240,273107.88
798000630,302663.06
421000285,249291.0
2824600180,760644.44
3832051140,331888.7
1237500105,723702.75
8802400906,245235.19
3166900270,391429.0
3682000060,338820.6
5469700020,262088.48
1245001820,550608.4
9547205660,507832.88
7974700122,614306.44
7550801225,545640.7
1099950050,704700.56
1402900460,298487.6
7636800041,1318684.2
2115720270,222376.84
8651441750,187356.05
3904100035,235470.27
8815400020,591032.25
3303860590,433316.66
5427110040,1200157.5
1782000160,325307.22
6204420290,460206.25
3995700245,276931.8
7955040130,426834.25
1442880650,478685.1
8833510230,828921.4
7283900551,401544.97
4396000180,256969.89
7504021310,635347.94
322059264,270939.06
3654800040,273672.16
2767704777,478390.9
3278602190,299360.9
3236500220,481465.84
3410600100,258556.77
629410180,692463.9
3352402250,119109.164
4363700304,311331.8
7237550130,1145578.1
9808590210,1015602.4
8074200175,238064.4
3463400330,417122.62
6306400140,878592.6
8564950250,518431.44
5381000070,202842.19
9826700697,430178.34
8132700190,451188.66
7943000020,168587.27
9547204675,490885.9
4112100101,444731.1
727500030,697408.4
114101426,397647.25
9274202005,639029.25
1193000380,737999.9
3039000020,452235.5
7852170130,605292.9
2624079010,567871.1
4137010540,286375.2
7576200012,740378.06
1138020020,325026.5
3969300030,189232.88
898000200,191553.62
5153100030,279403.4
5104532030,470188.4
4406000050,226498.17
9274203390,531095.0
8682290360,437210.66
6928600330,230480.98
4139680070,791433.56
6844702690,455102.06
2154970020,1759009.5
4385701285,1150422.1
2426059071,601309.5
2867300160,537068.75
9512500720,497756.78
1773101020,312922.22
8687800100,255641.44
3627800050,1465113.2
1604600227,258951.06
3300701170,407339.88
9250900111,453595.1
7015200790,586535.4
1311100490,215189.75
2469000010,773999.06
1982201596,523861.72
1862700290,315174.34
2586800270,212910.16
9528102772,420167.97
5490210200,431003.84
6669080020,423695.47
179003055,236504.67
1860600535,896618.56
1592000130,574322.94
3905040170,493408.25
9320500080,231858.34
9276200850,454531.72
224069114,643737.7
2260000340,523423.75
5096300130,371189.72
3432500215,337904.2
2600000050,660017.6
8856003839,222426.78
2492200435,393360.8
7855900110,1043468.4
6806100250,294759.7
2770603523,448926.5
1370800515,1779405.6
2726049150,466216.2
1226059161,567410.5
1068000375,3410395.5
9528104109,455555.88
5126310060,460370.53
1951820070,493657.66
1545805980,373778.12
9464700340,941039.1
4319200675,819273.06
7518500885,534922.75
7852020620,424392.53
869700370,308414.22
8643000190,244119.75
8902000267,593540.25
7972602435,228832.44
2050100210,859749.4
6705120540,428147.72
2767601390,589126.0
4141000490,1146797.4
9345400350,650557.7
3222079162,303556.1
7789000120,223214.47
6646200770,771383.9
6666800180,734995.6
1725800280,447006.56
6117500460,899246.56
5470100220,202287.17
5457300478,389365.88
7550800195,561330.3
7787050180,557855.25
6204430250,465667.62
7640400250,471963.16
624110920,734120.44
3629920140,342971.5
7173700518,628432.5
3210200395,212816.64
2473480560,360582.6
2623089141,430563.28
1423800080,196793.97
2076400050,307986.38
3832060120,297956.78
7702600930,368712.7
5101404555,381050.06
3723800415,347875.34
3356403400,197557.14
9214400125,490015.94
1797500530,481959.38
9551201660,951845.6
3878900815,356624.0
1760650280,307751.97
5466410030,229921.6
6388930620,527985.9
2331300395,696341.6
9412700160,260090.23
871001611,606766.8
3142600120,517909.66
3995700220,318114.6
2310000280,257171.34
8039900400,332755.1
7504021510,568438.06
1959700445,1134424.4
1556200155,497392.12
3629960590,350419.1
259000240,414090.62
662440020,382536.72
3123049142,446238.47
321100260,667488.7
6840701095,481037.7
3738900165,362898.22
4427100130,364427.72
9238500100,456425.34
6145601810,335831.3
2570300090,388997.2
4017600010,434154.62
1005000220,339180.9
1257202120,457198.0
9527000490,462891.47
8691400080,630669.4
1726069084,386170.9
248000240,193027.84
6113400046,321033.5
2130702350,352791.4
920069052,257696.06
6071300160,480109.56
1623049041,159398.4
9268200285,335713.5
1843100520,352425.4
2887700826,583384.2
9122000385,511425.8
9475700220,371210.1
2804600005,717121.3
2896400300,366743.06
5015000180,649312.75
3630220180,709274.25
8832900780,484810.34
1568100300,456677.34
8718500610,368590.84
4147200140,1021497.94
1973700030,916810.7
8862000075,167706.81
9320990110,292759.03
1151100035,367649.66
2011000010,208613.06
1651500060,939177.06
446000190,741284.56
2344300220,878805.4
523049195,194135.56
9191200015,598612.3
7942601410,739032.5
7137800300,199883.81
7853300280,532713.5
6654700240,308292.62
569000050,579257.06
3584000180,219237.75
2026079055,341791.03
8898700880,273488.38
5075400150,592838.75
8731981360,283091.7
4222500020,207163.4
7996720050,474254.34
4077800094,581011.2
6446200365,672988.1
2824089053,514008.6
1311800220,212222.89
3522049063,613320.44
1721801280,167006.14
6131600240,196198.28
7202310040,610901.3
1123059125,551126.7
646910160,224965.44
5630500005,313686.72
3342100785,279466.22
9547205610,596876.6
1773100123,271210.6
3353400092,285986.66
217500015,352610.75
3649100031,391491.53
7896300150,270662.9
623049185,230941.16
1773100430,268310.3
1781500220,636458.8
3395380200,222271.53
2424059170,2418291.0
4389200765,1271831.4
1543000060,471023.56
6154900005,643656.6
2902200240,478582.97
1442880640,485316.5
8562770490,501623.22
2768300655,540258.44
3432501315,300872.6
5035300570,661047.8
3626039028,396100.78
3876540780,238938.69
327000100,1344943.6
7551300065,453999.94
1312920060,261059.62
2215901230,244504.27
6306800010,390686.12
2767700022,520842.03
5589900610,544112.25
4320200020,610802.6
5249804655,569693.56
9238500480,481641.06
3885806565,1047283.0
7905200205,434675.5
5727500102,295319.8
3585220070,378519.0
2078500210,481923.34
1839920050,372803.06
534000080,303262.7
856000255,552056.9
4141010110,1348625.9
9558040820,532566.4
7768700315,982407.2
2796100640,257630.03
1922059010,211483.88
3448000542,238618.97
3883100220,272593.38
7237301210,261958.66
3893100456,824157.9
9578501110,315814.62
6145601995,431960.47
4024100120,306325.78
8899000050,340224.5
3396820010,552868.3
6749700117,312637.44
1954400060,487018.4
3303970100,674943.5
2540850070,443722.4
3797000745,449101.22
7883603700,224204.0
3438501452,440721.7
3530210260,666833.4
3598600049,165800.89
731500170,310316.28
7129304375,167523.56
263000006,380155.97
7212660560,294735.78
1112700010,410776.53
3420069060,671644.4
2473000470,366350.22
8691390980,658554.1
6184700100,437322.84
4476400275,311111.53
2968801240,255858.98
1529300160,399025.88
7640400070,606226.06
7016100380,422054.34
2172000890,372745.25
4035900015,636732.6
9528104660,944406.7
507100005,322639.84
2783100160,376822.97
3629921140,735406.4
1099750610,255519.89
1330300451,1047729.2
2757000030,700312.7
2114700190,310807.38
2050000020,917236.06
